  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       170      1.544           1.641           2.293           1.918           0.728           0.388
       171      1.521           1.627           2.326           1.915           0.529           0.200
       172      1.532           1.637           2.309           1.928           0.649           0.231
       173      1.530           1.630           2.351           1.947           0.680           0.260
       174      1.550           1.651           2.304           1.934           0.521           0.308
       175      1.467           1.582           2.235           1.863           0.554           0.174
       176      1.557           1.653           2.288           1.928           0.510           0.289
       177      1.512           1.623           2.253           1.891           0.545           0.351
       178      1.527           1.639           2.279           1.914           0.452           0.221
       179      1.593           1.689           2.342           1.972           0.746           0.292
       180      1.587           1.665           2.339           1.961           0.545           0.258
       181      1.491           1.556           2.402           1.954           0.666           0.332
       182      1.549           1.631           2.378           1.968           0.606           0.239
       183      1.581           1.692           2.365           1.998           0.486           0.218
       184      1.395           1.506           2.288           1.872           0.747           0.314
       185      1.576           1.666           2.378           1.982           0.674           0.269
       186      1.467           1.576           2.366           1.944           0.709           0.250
       187      1.510           1.610           2.366           1.956           0.418           0.283
       188      1.584           1.693           2.438           2.036           0.725           0.334
       189      1.576           1.671           2.475           2.040           0.464           0.206
       190      1.454           1.560           2.381           1.943           0.798           0.371
       191      1.485           1.585           2.389           1.962           0.529           0.393
       192      1.487           1.584           2.365           1.939           0.627           0.263
       193      1.383           1.502           2.259           1.844           0.576           0.311
       194      1.399           1.496           2.325           1.889           0.582           0.210
       195      1.443           1.544           2.316           1.899           0.561           0.229
       196      1.464           1.570           2.257           1.876           0.583           0.254
       197      1.487           1.569           2.319           1.910           0.841           0.320
       198      1.458           1.555           2.346           1.923           0.818           0.187
       199      1.438           1.537           2.345           1.923           0.714           0.218
       200      1.495           1.588           2.397           1.984           1.031           0.372
       201      1.471           1.570           2.378           1.940           0.701           0.199
       202      1.422           1.527           2.334           1.902           0.534           0.176
       203      1.423           1.525           2.361           1.919           0.658           0.251
       204      1.507           1.606           2.442           1.989           0.577           0.211
       205      1.489           1.593           2.391           1.965           0.561           0.276
       206      1.449           1.534           2.403           1.940           0.832           0.289
       207      1.528           1.598           2.450           2.012           0.477           0.239
       208      1.531           1.620           2.445           2.003           0.746           0.200
       209      1.559           1.645           2.491           2.040           0.449           0.218
       210      1.597           1.684           2.502           2.054           0.652           0.319
       211      1.561           1.645           2.487           2.033           0.558           0.210
       212      1.596           1.680           2.481           2.046           0.826           0.398
       213      1.588           1.671           2.458           2.035           0.539           0.289
       214      1.490           1.582           2.443           1.988           0.664           0.393
       215      1.427           1.519           2.372           1.918           0.645           0.392
       216      1.479           1.588           2.381           1.948           0.763           0.394
       217      1.505           1.607           2.368           1.957           0.690           0.439
       218      1.526           1.619           2.398           1.993           0.526           0.499
       219      1.479           1.562           2.321           1.915           0.495           0.388
       220      1.520           1.595           2.380           1.946           0.807           0.455
       221      1.483           1.562           2.378           1.931           0.705           0.412
       222      1.522           1.594           2.431           1.979           0.541           0.486
       223      1.492           1.578           2.414           1.962           0.638           0.406
       224      1.490           1.576           2.326           1.918           0.903           0.605
       225      1.434           1.543           2.273           1.860           0.583           0.520
       226      1.593           1.661           2.419           2.004           0.761           0.454
       227      1.490           1.567           2.354           1.920           0.661           0.490
       228      1.451           1.531           2.315           1.878           0.691           0.447
       229      1.474           1.564           2.306           1.901           0.688           0.442
       230      1.537           1.598           2.394           1.962           0.814           0.603
       231      1.423           1.512           2.305           1.890           0.702           0.465
       232      1.405           1.487           2.339           1.890           0.791           0.401
       233      1.441           1.528           2.337           1.897           0.674           0.539
       234      1.488           1.587           2.374           1.938           0.802           0.568
       235      1.451           1.551           2.329           1.893           0.724           0.413
       236      1.437           1.532           2.357           1.896           0.645           0.473
       237      1.362           1.456           2.320           1.843           0.740           0.424
       238      1.417           1.508           2.367           1.880           0.549           0.532
       239      1.403           1.506           2.313           1.854           0.509           0.417
       240      1.414           1.512           2.314           1.858           0.625           0.408
       241      1.439           1.530           2.391           1.917           0.550           0.435
       242      1.454           1.541           2.366           1.908           0.788           0.521
       243      1.434           1.521           2.369           1.894           0.793           0.429
       244      1.509           1.580           2.466           1.976           0.585           0.433
       245      1.397           1.489           2.341           1.869           0.818           0.517
       246      1.415           1.506           2.335           1.876           0.703           0.377
       247      1.541           1.631           2.367           1.951           0.588           0.439
       248      1.468           1.557           2.355           1.912           0.780           0.478
       249      1.451           1.523           2.313           1.876           0.584           0.468
       250      1.442           1.520           2.400           1.921           0.675           0.520
       251      1.442           1.535           2.344           1.893           0.600           0.429
       252      1.432           1.516           2.378           1.903           0.578           0.402
       253      1.411           1.506           2.358           1.892           0.819           0.485
       254      1.419           1.499           2.333           1.872           0.643           0.461
       255      1.525           1.597           2.413           1.954           0.857           0.469
       256      1.524           1.604           2.434           1.977           0.713           0.492
       257      1.419           1.504           2.337           1.879           0.548           0.452
       258      1.433           1.505           2.347           1.883           0.706           0.430
       259      1.463           1.535           2.327           1.873           0.700           0.419
       260      1.423           1.492           2.325           1.864           0.529           0.424
       261      1.479           1.546           2.328           1.884           0.565           0.491
       262      1.445           1.529           2.334           1.888           0.606           0.391
       263      1.472           1.542           2.377           1.903           0.536           0.447
       264      1.555           1.612           2.437           1.968           0.458           0.400
       265      1.548           1.596           2.465           1.975           0.697           0.488
       266      1.541           1.588           2.464           1.973           0.923           0.432
       267      1.527           1.582           2.487           1.995           0.728           0.480
       268      1.479           1.540           2.402           1.934           0.755           0.410
       269      1.498           1.534           2.445           1.961           0.659           0.488
       270      1.502           1.552           2.405           1.948           0.635           0.409
       271      1.509           1.549           2.449           1.977           0.656           0.457
       272      1.542           1.573           2.463           1.992           0.831           0.476
       273      1.578           1.623           2.521           2.042           0.747           0.494
       274      1.521           1.561           2.463           1.990           0.828           0.410
       275      1.610           1.649           2.480           2.022           0.578           0.423
       276      1.510           1.574           2.375           1.920           0.519           0.402
       277      1.622           1.664           2.487           2.030           0.632           0.473
       278      1.497           1.551           2.397           1.929           0.773           0.523
       279      1.473           1.544           2.364           1.908           0.638           0.451
       280      1.579           1.637           2.471           2.005           0.687           0.489
       281      1.540           1.613           2.392           1.954           0.613           0.546
       282      1.512           1.578           2.365           1.929           0.569           0.442
       283      1.536           1.618           2.399           1.962           0.623           0.428
       284      1.526           1.615           2.362           1.946           0.665           0.496
       285      1.420           1.507           2.340           1.877           0.642           0.420
       286      1.468           1.540           2.379           1.907           0.563           0.443
       287      1.478           1.551           2.424           1.944           0.662           0.390
       288      1.485           1.569           2.378           1.916           0.525           0.460
       289      1.463           1.543           2.366           1.910           0.691           0.410
       290      1.552           1.639           2.433           1.987           0.759           0.492
       291      1.521           1.594           2.467           1.981           0.821           0.401
       292      1.496           1.574           2.395           1.927           0.699           0.471
       293      1.527           1.615           2.393           1.952           0.624           0.526
       294      1.570           1.637           2.420           1.973           0.564           0.446
       295      1.675           1.750           2.465           2.060           0.850           0.463
       296      1.583           1.660           2.434           1.985           0.690           0.338
       297      1.621           1.706           2.502           2.057           0.690           0.450
       298      1.596           1.683           2.404           1.992           0.951           0.448
       299      1.687           1.765           2.501           2.075           0.791           0.424
       300      1.558           1.623           2.438           1.984           0.722           0.467
       301      1.523           1.618           2.344           1.923           0.594           0.508
       302      1.619           1.680           2.500           2.045           0.543           0.390
       303      1.498           1.565           2.462           1.966           0.495           0.399
       304      1.434           1.527           2.408           1.918           0.706           0.592
       305      1.504           1.592           2.400           1.945           0.652           0.449
       306      1.462           1.540           2.450           1.962           0.624           0.533
       307      1.548           1.613           2.471           2.002           0.735           0.523
       308      1.468           1.541           2.414           1.944           0.609           0.467
       309      1.523           1.596           2.445           1.975           0.570           0.414
       310      1.450           1.537           2.382           1.913           0.652           0.457
       311      1.510           1.599           2.435           1.966           0.692           0.474
       312      1.526           1.602           2.456           1.980           0.757           0.436
       313      1.614           1.689           2.505           2.060           0.846           0.483
       314      1.527           1.605           2.472           2.004           0.725           0.446
       315      1.650           1.717           2.538           2.082           0.725           0.451
       316      1.579           1.638           2.518           2.033           0.546           0.413
       317      1.604           1.677           2.583           2.073           0.639           0.439
       318      1.581           1.652           2.550           2.051           0.716           0.457
       319      1.593           1.652           2.558           2.055           0.710           0.538
       320      1.635           1.700           2.572           2.089           0.749           0.491
       321      1.591           1.664           2.500           2.027           0.875           0.478
       322      1.576           1.655           2.485           2.030           0.743           0.450
       323      1.591           1.656           2.534           2.047           0.757           0.373
       324      1.483           1.544           2.474           1.962           0.745           0.595
       325      1.602           1.655           2.552           2.060           0.768           0.437
       326      1.553           1.632           2.486           2.008           0.781           0.358
       327      1.537           1.609           2.460           1.985           0.629           0.478
       328      1.535           1.615           2.459           1.982           0.611           0.462
       329      1.504           1.599           2.464           1.986           0.751           0.425
       330      1.506           1.588           2.496           1.978           0.621           0.486
       331      1.578           1.654           2.498           2.026           0.929           0.578
       332      1.470           1.556           2.480           1.968           0.766           0.590
       333      1.475           1.553           2.496           1.985           0.520           0.430
       334      1.509           1.596           2.516           2.018           0.641           0.439
       335      1.525           1.590           2.460           1.986           0.594           0.447
       336      1.625           1.701           2.486           2.042           0.842           0.503
       337      1.590           1.652           2.481           2.020           0.711           0.496
       338      1.611           1.664           2.537           2.059           0.722           0.458
       339      1.544           1.608           2.444           1.990           0.648           0.516
       340      1.554           1.613           2.463           1.994           0.589           0.423
       341      1.604           1.669           2.505           2.040           0.810           0.560
       342      1.594           1.684           2.457           2.019           0.762           0.468
       343      1.610           1.696           2.480           2.043           0.944           0.440
       344      1.540           1.635           2.418           1.986           0.769           0.461
       345      1.504           1.576           2.401           1.946           0.489           0.356
       346      1.543           1.640           2.426           1.982           0.844           0.700
       347      1.591           1.666           2.467           2.012           0.912           0.293
       348      1.566           1.645           2.453           2.000           0.829           0.467
       349      1.828           1.888           2.656           2.221           0.765           0.290
       350      1.788           1.859           2.595           2.169           0.933           0.369
       351      1.742           1.792           2.603           2.146           0.696           0.263
       352      1.631           1.709           2.537           2.079           0.641           0.270
       353      1.609           1.690           2.489           2.036           0.841           0.254
       354      1.526           1.610           2.464           1.986           0.580           0.296
       355      1.657           1.750           2.523           2.081           0.665           0.267
       356      1.621           1.713           2.511           2.057           0.671           0.250
       357      1.780           1.872           2.596           2.166           0.764           0.320
       358      1.733           1.822           2.593           2.149           0.972           0.243
       359      1.868           1.949           2.723           2.283           0.881           0.332
       360      1.816           1.899           2.670           2.215           0.702           0.238
       361      1.671           1.758           2.543           2.092           0.720           0.367
       362      1.585           1.696           2.460           2.014           0.687           0.300
       363      1.633           1.711           2.542           2.077           0.741           0.268
       364      1.534           1.619           2.516           2.027           0.817           0.247
       365      1.605           1.692           2.454           2.025           0.754           0.331
       366      1.784           1.870           2.610           2.180           0.851           0.336
       367      1.627           1.718           2.523           2.063           1.115           0.430
       368      1.601           1.676           2.488           2.035           0.734           0.305
       369      1.716           1.790           2.540           2.097           0.910           0.234
       370      1.673           1.752           2.498           2.055           0.931           0.377
       371      1.700           1.787           2.482           2.079           0.744           0.390
       372      1.773           1.839           2.593           2.158           1.121           0.679
       373      1.633           1.719           2.465           2.026           0.846           0.614
       374      1.672           1.754           2.482           2.061           1.055           0.669
       375      1.626           1.705           2.480           2.039           0.816           0.564
       376      1.588           1.687           2.478           2.028           0.897           0.643
       377      1.681           1.759           2.485           2.060           1.008           0.643
       378      1.856           1.924           2.600           2.197           1.117           0.629
       379      1.726           1.809           2.525           2.092           1.126           0.796
       380      1.789           1.861           2.583           2.165           1.171           0.711
       381      1.737           1.813           2.520           2.105           0.882           0.663
       382      1.722           1.799           2.533           2.108           0.990           0.605
       383      1.626           1.713           2.493           2.030           0.966           0.627
       384      1.627           1.703           2.480           2.029           1.016           0.699
       385      1.695           1.763           2.483           2.071           1.050           0.721
       386      1.697           1.784           2.477           2.080           1.053           0.766
       387      1.613           1.683           2.501           2.035           0.955           0.615
       388      1.720           1.794           2.553           2.126           1.106           0.671
       389      1.777           1.864           2.582           2.158           0.876           0.677
       390      1.891           1.974           2.626           2.239           0.979           0.493
       391      1.743           1.843           2.504           2.124           1.010           0.647
       392      1.834           1.910           2.603           2.202           1.099           0.737
       393      1.850           1.924           2.579           2.194           1.340           0.681
       394      1.883           1.960           2.645           2.252           1.141           0.712
       395      2.042           2.107           2.755           2.376           1.043           0.778
       396      2.011           2.090           2.728           2.350           1.033           0.786
       397      2.030           2.112           2.783           2.384           0.907           0.685
       398      2.069           2.127           2.794           2.403           1.241           0.628
       399      1.938           2.006           2.696           2.299           1.016           0.707
       400      2.030           2.083           2.765           2.390           0.841           0.645
       401      2.046           2.112           2.769           2.390           1.353           0.722
       402      2.088           2.144           2.807           2.419           1.196           0.772
       403      1.963           2.022           2.758           2.345           1.015           0.674
       404      2.061           2.120           2.821           2.423           1.064           0.613
       405      1.930           1.989           2.728           2.312           0.968           0.617
       406      2.124           2.172           2.891           2.474           1.073           0.672
       407      1.866           1.919           2.683           2.246           1.005           0.774
       408      1.912           1.985           2.727           2.302           1.204           0.720
       409      1.900           1.962           2.681           2.275           1.125           0.699
       410      1.977           2.048           2.761           2.357           1.043           0.675
       411      1.956           2.021           2.762           2.324           1.245           0.781
       412      1.986           2.048           2.763           2.344           1.324           0.776
       413      1.952           2.012           2.755           2.316           1.076           0.687
       414      1.857           1.924           2.739           2.267           0.932           0.610
       415      1.847           1.915           2.743           2.274           1.154           0.722
       416      1.906           1.980           2.719           2.284           1.323           0.814
       417      2.011           2.103           2.797           2.375           0.927           0.614
       418      2.095           2.165           2.883           2.464           1.122           0.674
       419      2.071           2.162           2.851           2.431           1.093           0.735
       420      1.953           2.038           2.836           2.367           1.102           0.765
       421      1.843           1.916           2.736           2.273           1.095           0.727
       422      2.128           2.195           2.924           2.495           1.192           0.687
       423      1.892           1.958           2.779           2.313           1.289           0.789
       424      1.890           1.976           2.742           2.296           0.873           0.685
       425      1.877           1.949           2.741           2.291           1.061           0.686
       426      1.861           1.926           2.735           2.268           1.124           0.722
       427      1.799           1.876           2.707           2.229           1.044           0.734
       428      1.894           1.957           2.830           2.342           1.149           0.731
       429      1.750           1.806           2.703           2.198           0.902           0.709
       430      1.949           2.009           2.891           2.396           1.175           0.699
       431      1.904           1.977           2.795           2.326           1.103           0.702
       432      1.958           2.031           2.836           2.382           0.873           0.658
       433      1.887           1.957           2.798           2.336           1.073           0.684
       434      1.783           1.863           2.679           2.218           1.014           0.760
       435      1.906           1.965           2.805           2.349           1.143           0.738
       436      1.936           1.995           2.866           2.389           0.906           0.674
       437      1.999           2.046           2.904           2.436           1.230           0.689
       438      1.934           1.983           2.854           2.380           1.042           0.723
       439      1.977           2.032           2.921           2.429           1.013           0.533
       440      1.943           2.003           2.866           2.389           1.025           0.690
       441      1.922           1.965           2.905           2.402           1.003           0.672
       442      1.856           1.913           2.837           2.332           1.246           0.759
       443      1.872           1.949           2.866           2.352           1.095           0.609
       444      2.013           2.075           2.900           2.425           0.973           0.650
       445      2.085           2.163           2.934           2.494           1.393           0.718
       446      1.976           2.039           2.889           2.412           0.989           0.712
       447      1.974           2.053           2.885           2.413           1.078           0.650
       448      1.987           2.075           2.846           2.406           1.145           0.732
       449      1.929           1.996           2.872           2.391           1.037           0.679
       450      1.908           1.985           2.828           2.352           1.147           0.761
       451      1.923           2.001           2.784           2.335           0.925           0.667
       452      1.992           2.070           2.816           2.376           1.126           0.790
       453      1.939           2.013           2.788           2.340           1.110           0.706
       454      1.888           1.970           2.747           2.302           1.041           0.715
       455      1.921           2.005           2.733           2.303           1.123           0.692
       456      1.930           2.020           2.745           2.311           1.282           0.884
       457      2.004           2.082           2.820           2.379           1.481           0.684
       458      1.915           2.001           2.815           2.352           1.056           0.695
       459      1.898           1.976           2.750           2.304           1.274           0.728
       460      1.857           1.955           2.676           2.256           1.054           0.724
       461      1.803           1.882           2.696           2.236           1.168           0.661
       462      1.777           1.865           2.691           2.233           0.992           0.693
       463      1.737           1.834           2.655           2.198           1.165           0.621
       464      1.783           1.873           2.703           2.236           1.137           0.673
       465      1.800           1.893           2.642           2.209           1.015           0.714
       466      1.785           1.857           2.671           2.220           1.026           0.695
       467      1.776           1.856           2.658           2.213           0.874           0.719
       468      1.891           1.975           2.657           2.277           0.942           0.650
       469      1.810           1.913           2.626           2.222           0.971           0.697
       470      1.766           1.849           2.657           2.198           0.816           0.356
       471      1.832           1.925           2.628           2.227           0.785           0.378
       472      1.880           1.957           2.649           2.247           0.538           0.388
       473      1.899           1.984           2.678           2.285           0.568           0.488
       474      1.839           1.912           2.707           2.265           0.737           0.224
       475      1.856           1.930           2.713           2.261           0.629           0.213
       476      1.856           1.925           2.722           2.267           0.778           0.433
       477      1.734           1.817           2.657           2.181           0.745           0.338
       478      1.856           1.929           2.731           2.264           0.853           0.295
       479      1.838           1.910           2.665           2.246           0.834           0.387
       480      1.873           1.954           2.709           2.290           0.825           0.258
       481      1.727           1.815           2.659           2.181           0.612           0.231
       482      1.828           1.901           2.728           2.260           0.891           0.270
       483      1.816           1.902           2.706           2.256           0.655           0.327
       484      1.920           2.005           2.773           2.347           0.792           0.252
       485      1.978           2.044           2.863           2.409           0.825           0.373
       486      1.928           1.997           2.770           2.315           0.787           0.194
       487      1.887           1.953           2.791           2.325           0.673           0.299
       488      1.880           1.961           2.719           2.290           0.799           0.290
       489      1.825           1.907           2.666           2.245           0.516           0.222
       490      1.995           2.070           2.766           2.378           0.612           0.349
       491      1.767           1.853           2.600           2.187           0.468           0.331
       492      1.939           1.999           2.746           2.330           0.744           0.344
       493      1.898           1.978           2.726           2.302           0.639           0.265
       494      1.869           1.961           2.734           2.293           0.598           0.201
       495      1.863           1.956           2.752           2.300           0.853           0.277
       496      1.888           1.970           2.767           2.311           0.901           0.252
       497      1.794           1.860           2.647           2.206           0.441           0.239
       498      1.863           1.945           2.701           2.264           0.805           0.263
       499      1.836           1.901           2.716           2.256           0.779           0.338
       500      1.840           1.914           2.701           2.262           0.417           0.307
       501      1.805           1.884           2.632           2.221           0.434           0.254
       502      1.880           1.945           2.709           2.292           0.740           0.292
       503      1.855           1.918           2.705           2.265           0.678           0.226
       504      1.779           1.861           2.602           2.191           0.515           0.324
       505      1.781           1.866           2.578           2.174           0.330           0.194
       506      1.763           1.845           2.649           2.200           0.862           0.433
       507      1.934           2.006           2.708           2.303           0.696           0.298
       508      1.984           2.050           2.775           2.367           0.797           0.341
       509      1.953           2.024           2.780           2.354           0.753           0.388
       510      1.815           1.890           2.740           2.259           0.583           0.315
       511      1.868           1.952           2.682           2.255           0.723           0.192
       512      1.922           1.999           2.751           2.321           0.625           0.271
